,Timestamp,Device_Type,Source_IP,Destination_IP,Source_Port,Destination_Port,Protocol,Packet_Size,Flags,Payload,Activity,Label
3747,2024-11-24 12:24:27,smart fridge,204.212.64.206,73.20.1.127,30144,34300,UDP,818,,71,sending data,1
3748,2024-11-27 13:09:09,smart speaker,172.18.140.53,236.118.182.6,22926,17033,TCP,1360,SYN,1208,receiving data,0
3749,2024-11-29 12:33:29,smart led light,23.174.142.194,172.31.88.193,11845,55712,TCP,426,FIN,260,receiving data,1
3750,2024-11-19 09:48:01,smart camera,10.69.166,10.161.153,62017,8080,HTTP,1346,,257,sending data,0
3751,2024-11-11 04:03:55,smart plug,10.73.18,172.31.114.193,1233,60607,TCP,311,ACK,125,sending data,1
3752,2024-11-10 02:56:28,smart alarm system,172.31.185.95,192.168.173.71,12793,29759,TCP,1414,"SYN,ACK",1155,idle,0
3753,2024-11-08 09:34:15,smart speaker,180.83.51.137,172.18.240.146,27404,30630,TCP,1057,FIN,878,receiving data,1
3754,2024-11-15 09:51:33,smart fridge,185.95.116.124,172.16.43.160,43626,50900,TCP,846,FIN,39,receiving data,1
3755,2024-11-12 22:53:06,smart doorbell,172.18.49.130,205.109.217.170,5153,37401,TCP,145,SYN,45,idle,0
3756,2024-11-14 06:35:11,smart plug,10.163.81,244.37.237.225,7672,51585,TCP,187,SYN,136,sending data,0
3757,2024-11-27 23:40:28,smart TV,172.17.88.2,10.59.235,43237,16911,UDP,618,,498,idle,1
3758,2024-11-23 12:10:33,smart fridge,10.116.68,234.32.230.115,62612,80,HTTP,598,,474,receiving data,0
3759,2024-11-21 13:02:37,smart thermostat,205.139.5.167,172.31.231.234,36749,53051,UDP,684,,255,sending data,1
3760,2024-11-27 08:37:38,smart camera,192.168.137.154,192.168.242.118,59322,31911,UDP,1327,,201,receiving data,1
3761,2024-11-20 06:30:02,smart doorbell,222.234.21.217,246.103.8.231,57018,30506,TCP,554,SYN,260,receiving data,1
3762,2024-11-17 12:23:35,smart plug,148.4.170.216,164.170.163.129,56889,80,HTTP,94,,89,receiving data,0
3763,2024-11-11 08:56:33,smart plug,172.19.75.86,63.43.141.88,61308,28593,TCP,1116,RST,617,sending data,1
3764,2024-11-17 18:43:31,smart thermostat,172.17.226.234,49.6.204.181,12488,80,HTTP,1470,,863,receiving data,0
3765,2024-11-12 05:03:13,smart plug,172.20.59.242,175.69.127.180,55488,443,HTTP,152,,110,sending data,0
3766,2024-12-03 03:07:33,smart plug,172.16.170.52,4.190.226.176,31889,39613,UDP,193,,117,sending data,1
3767,2024-11-09 23:09:18,smart fridge,38.38.47.176,123.76.203.118,34796,12131,TCP,95,ACK,84,sending data,1
3768,2024-11-27 01:07:52,smart led light,140.145.199.69,74.55.82.26,52330,55986,TCP,690,FIN,631,idle,0
3769,2024-11-09 17:11:14,smart led light,174.225.95.163,172.31.112.201,1379,6300,TCP,868,ACK,644,idle,0
3770,2024-11-16 12:22:49,smart thermostat,192.168.177.33,10.168.114,19642,8080,HTTP,1412,,356,receiving data,0
3771,2024-11-18 19:45:59,smart plug,10.148.200,137.244.118.69,28254,21504,UDP,428,,311,idle,1
3772,2024-11-14 11:22:39,smart fridge,41.58.34.50,172.16.182.30,19723,1509,TCP,540,RST,109,receiving data,0
3773,2024-11-06 19:15:02,smart thermostat,230.136.255.209,172.19.67.74,13232,8080,HTTP,633,,470,receiving data,0
3774,2024-11-25 11:22:49,smart speaker,172.31.110.64,65.193.57.204,55011,5844,UDP,756,,667,idle,1
3775,2024-11-28 00:08:56,smart speaker,107.58.69.147,172.20.251.72,9542,4297,UDP,1439,,1242,idle,1
3776,2024-11-26 21:01:24,smart camera,172.16.29.30,172.17.5.88,7297,64856,TCP,1132,RST,867,idle,1
3777,2024-11-21 15:05:59,smart fridge,172.31.183.247,172.17.178.100,12317,25713,UDP,1339,,1098,sending data,0
3778,2024-11-28 05:56:00,smart fridge,113.70.83.73,192.168.115.181,29791,51543,UDP,1428,,456,idle,0
3779,2024-12-01 06:49:02,smart alarm system,83.5.202.43,114.181.128.191,35514,8080,HTTP,283,,31,idle,0
3780,2024-12-01 19:18:29,smart plug,168.153.113.24,93.3.111.218,45089,62137,UDP,1204,,1082,idle,1
3781,2024-11-25 18:14:45,smart thermostat,211.57.225.36,172.19.174.82,5228,8080,HTTP,1070,,419,idle,0
3782,2024-11-23 03:43:07,smart doorbell,10.250.81,172.17.213.145,47491,49273,TCP,727,"SYN,ACK",105,receiving data,0
3783,2024-11-12 07:45:22,smart alarm system,198.148.53.100,172.17.35.253,8666,12941,UDP,590,,524,idle,0
3784,2024-11-05 23:50:33,smart camera,10.70.105,172.16.55.73,58551,7832,UDP,281,,164,idle,0
3785,2024-11-22 05:16:02,smart camera,255.242.58.85,221.123.224.78,15631,50399,UDP,1260,,279,receiving data,1
3786,2024-11-12 06:00:43,smart speaker,172.18.0.28,104.33.53.16,60178,443,HTTP,530,,320,idle,0
3787,2024-12-05 15:16:43,smart plug,228.90.180.174,117.140.159.55,56208,443,HTTP,846,,794,receiving data,0
3788,2024-11-16 07:18:21,smart led light,172.18.56.75,192.168.134.82,54500,443,HTTP,1412,,546,receiving data,0
3789,2024-11-21 08:48:47,smart speaker,172.20.198.192,170.115.224.37,30287,17148,UDP,1293,,1253,idle,1
3790,2024-11-20 18:03:55,smart TV,196.159.198.233,172.20.148.91,42823,46121,UDP,1348,,1340,receiving data,0
3791,2024-12-02 00:43:38,smart plug,233.253.153.138,254.175.0.205,8502,80,HTTP,444,,48,sending data,0
3792,2024-12-01 09:30:24,smart doorbell,172.17.226.189,226.36.34.1,3447,39064,UDP,309,,102,receiving data,1
3793,2024-11-08 01:21:55,smart alarm system,172.31.208.166,172.31.19.222,7074,49163,UDP,1074,,507,sending data,0
3794,2024-11-11 09:26:12,smart alarm system,225.180.110.4,172.19.156.226,50081,8080,HTTP,833,,617,sending data,1
3795,2024-11-07 03:14:29,smart plug,172.16.178.65,212.30.154.80,28720,13902,TCP,1016,ACK,211,idle,0
3796,2024-11-18 15:09:06,smart camera,10.119.211,192.168.158.34,33670,51909,UDP,581,,120,receiving data,1
3797,2024-11-14 00:29:42,smart thermostat,172.16.11.215,60.177.24.151,10405,25346,UDP,1054,,203,idle,0
3798,2024-11-24 05:17:49,smart alarm system,140.158.7.130,172.17.223.228,13709,8080,HTTP,937,,124,receiving data,1
3799,2024-11-09 10:09:26,smart plug,106.32.119.3,42.143.182.213,7292,443,HTTP,762,,431,idle,0
3800,2024-11-14 01:06:03,smart thermostat,222.138.167.171,192.168.155.199,14980,46682,UDP,1079,,31,sending data,0
3801,2024-11-08 00:58:25,smart alarm system,199.172.19.217,10.203.153,19599,18743,TCP,1199,FIN,465,sending data,1
3802,2024-11-15 09:34:40,smart doorbell,10.115.58,10.182.255.28,34452,60831,TCP,918,FIN,126,sending data,1
3803,2024-11-16 21:19:21,smart led light,192.168.2.108,10.249.206,54357,30533,TCP,372,FIN,194,idle,0
3804,2024-12-04 12:20:24,smart fridge,215.218.213.162,78.87.242.169,62553,8080,HTTP,1005,,793,sending data,1
3805,2024-11-17 09:19:50,smart doorbell,173.136.185.76,255.141.136.223,33178,23096,UDP,1134,,940,sending data,0
3806,2024-11-09 12:30:34,smart doorbell,19.254.22.167,172.17.106.156,55347,80,HTTP,1166,,200,receiving data,0
3807,2024-11-28 21:28:34,smart speaker,1.93.215.138,101.220.78.72,59764,54457,UDP,96,,75,sending data,0
3808,2024-11-29 01:50:22,smart thermostat,172.18.13.166,172.16.113.206,35442,6294,TCP,1491,ACK,237,idle,1
3809,2024-11-07 21:24:15,smart thermostat,10.13.114,249.186.165.107,5841,35458,UDP,1120,,272,sending data,0
3810,2024-12-04 23:27:00,smart alarm system,172.20.201.122,179.117.112.206,40730,32986,TCP,998,"SYN,ACK",515,sending data,1
3811,2024-11-12 12:43:30,smart thermostat,130.249.90.29,172.18.226.123,4408,21833,TCP,1162,FIN,1010,idle,0
3812,2024-11-17 08:51:27,smart thermostat,48.40.220.251,172.19.86.139,30423,45380,UDP,899,,851,sending data,1
3813,2024-11-25 13:59:09,smart speaker,194.71.140.39,172.19.240.136,22928,80,HTTP,276,,170,sending data,1
3814,2024-12-02 02:10:59,smart alarm system,192.168.32.27,18.38.46.38,21692,1914,UDP,343,,289,receiving data,0
3815,2024-11-27 12:23:32,smart plug,172.20.41.203,107.2.112.87,9580,34929,TCP,1059,RST,217,idle,1
3816,2024-11-28 03:33:51,smart plug,172.20.20.241,251.213.76.196,47306,8080,HTTP,1294,,598,receiving data,0
3817,2024-11-12 10:11:16,smart thermostat,171.30.233.62,101.180.81.254,55226,33716,TCP,1153,SYN,791,sending data,0
3818,2024-11-25 20:04:24,smart fridge,172.18.73.28,172.19.7.59,52895,39948,TCP,543,RST,261,idle,1
3819,2024-11-11 15:52:57,smart led light,172.20.234.170,172.18.71.163,36864,13669,TCP,230,RST,17,receiving data,1
3820,2024-12-04 06:36:23,smart alarm system,204.249.219.47,119.170.12.133,29598,8080,HTTP,117,,4,idle,0
3821,2024-11-26 23:18:10,smart led light,172.16.68.14,172.16.67.175,52124,63098,TCP,524,FIN,458,sending data,1
3822,2024-11-12 15:12:50,smart doorbell,192.168.212.86,172.18.210.67,46413,17654,TCP,1489,RST,623,idle,1
3823,2024-11-13 08:40:24,smart led light,88.74.230.143,172.18.41.38,10608,24890,UDP,1236,,45,sending data,1
3824,2024-11-26 08:36:15,smart fridge,134.196.231.158,172.31.182.120,63009,5344,TCP,609,SYN,552,receiving data,1
3825,2024-11-21 23:14:13,smart thermostat,68.141.108.114,148.77.46.54,14093,5526,TCP,392,ACK,377,sending data,0
3826,2024-11-25 08:44:00,smart speaker,172.18.42.191,192.168.242.6,46411,80,HTTP,1247,,1060,receiving data,0
3827,2024-11-25 21:57:50,smart camera,12.32.18.68,10.43.124.128,17628,13903,UDP,1479,,1236,sending data,1
3828,2024-11-15 23:56:16,smart camera,206.251.212.116,172.17.195.139,37719,59084,UDP,91,,83,idle,1
3829,2024-11-14 17:56:16,smart doorbell,83.204.192.159,172.20.220.198,55113,60790,TCP,110,"SYN,ACK",27,sending data,0
3830,2024-11-22 10:15:08,smart speaker,172.18.209.24,172.20.158.225,26291,7456,TCP,563,ACK,47,sending data,0
3831,2024-11-25 19:08:34,smart speaker,172.19.63.153,55.26.155.218,54527,4154,TCP,581,RST,268,idle,0
3832,2024-11-17 15:10:01,smart camera,252.216.129.126,192.168.38.76,4757,8080,HTTP,955,,698,sending data,1
3833,2024-11-18 07:50:59,smart doorbell,103.87.132.233,250.103.64.148,10224,80,HTTP,352,,225,sending data,1
3834,2024-11-20 08:25:07,smart led light,192.168.213.142,172.16.170.52,22583,80,HTTP,287,,88,receiving data,0
3835,2024-12-03 19:59:06,smart alarm system,166.86.76.237,192.168.138.118,9392,5029,UDP,1212,,1063,idle,1
3836,2024-11-17 20:37:36,smart TV,172.31.84.225,116.212.230.194,38604,80,HTTP,211,,1,idle,1
3837,2024-11-10 09:30:32,smart TV,81.4.99.236,172.19.101.236,28506,14961,TCP,547,ACK,291,receiving data,1
3838,2024-11-21 23:45:00,smart doorbell,173.118.0.238,55.110.10.218,28923,443,HTTP,829,,356,idle,1
3839,2024-11-20 21:29:27,smart camera,93.179.218.173,192.168.204.220,28760,11533,UDP,565,,518,receiving data,1
3840,2024-11-18 23:47:04,smart TV,171.8.222.147,64.86.81.176,2488,56423,UDP,1187,,355,receiving data,1
3841,2024-12-03 00:21:21,smart TV,119.177.127.62,115.19.173.76,4812,80,HTTP,1469,,933,sending data,0
3842,2024-11-11 11:22:02,smart speaker,172.16.44.34,172.17.95.197,2359,41358,TCP,629,"SYN,ACK",61,idle,1
3843,2024-11-26 12:13:34,smart speaker,121.67.122.222,89.251.23.58,6269,54428,UDP,948,,343,receiving data,0
3844,2024-11-30 00:37:00,smart speaker,172.20.201.29,192.168.233.21,56643,47934,TCP,396,ACK,204,idle,1
3845,2024-11-12 20:40:43,smart plug,48.78.34.35,244.22.130.61,56460,42706,TCP,303,SYN,79,sending data,0
3846,2024-11-09 21:54:10,smart fridge,172.17.212.42,172.20.75.13,40929,53789,UDP,431,,310,receiving data,1
3847,2024-12-03 21:12:50,smart camera,172.17.86.150,172.31.214.17,25437,54978,TCP,1469,ACK,456,receiving data,0
3848,2024-11-11 12:50:31,smart camera,50.236.14.80,172.19.234.64,60458,32227,UDP,128,,77,idle,1
3849,2024-12-04 05:00:02,smart plug,165.145.208.233,187.27.129.210,29370,15891,TCP,207,SYN,151,receiving data,0
3850,2024-11-28 18:29:06,smart camera,175.214.250.155,172.20.155.39,8460,40801,TCP,260,SYN,190,receiving data,0
3851,2024-11-15 10:31:04,smart alarm system,172.19.75.41,90.159.20.57,53826,42442,TCP,1239,SYN,861,idle,0
3852,2024-11-27 15:02:36,smart doorbell,61.68.235.75,9.30.214.98,42480,3074,UDP,896,,518,sending data,0
3853,2024-11-21 14:22:29,smart speaker,52.172.255.253,172.20.165.101,36866,17322,UDP,1389,,1135,idle,1
3854,2024-11-14 23:17:35,smart plug,77.45.168.146,172.17.26.25,19169,17536,TCP,840,FIN,718,idle,0
3855,2024-11-27 16:17:20,smart alarm system,80.166.74.212,172.17.169.22,38904,443,HTTP,498,,23,sending data,1
3856,2024-11-10 13:19:48,smart camera,129.104.2.249,56.185.11.82,5552,3388,TCP,1382,FIN,1335,receiving data,0
3857,2024-11-23 02:31:41,smart TV,172.31.89.85,172.31.66.237,47617,4096,UDP,430,,105,sending data,0
3858,2024-11-11 19:25:59,smart fridge,168.7.117.42,172.31.176.40,55784,47856,UDP,903,,545,sending data,1
3859,2024-11-10 20:32:34,smart TV,66.9.190.149,190.67.2.138,50918,36884,UDP,910,,467,idle,1
3860,2024-11-11 11:11:09,smart alarm system,172.16.175.28,172.18.211.47,48534,26394,TCP,356,SYN,130,idle,0
3861,2024-11-24 12:42:33,smart speaker,9.135.169.201,172.18.199.30,32471,8080,HTTP,1285,,88,receiving data,0
3862,2024-11-07 20:21:10,smart alarm system,192.243.15.92,192.168.26.139,54098,46274,UDP,84,,20,idle,0
3863,2024-11-25 11:29:10,smart camera,10.25.79,48.162.245.122,19629,8080,HTTP,1126,,666,sending data,1
3864,2024-11-07 13:15:14,smart doorbell,100.252.207.242,172.19.216.223,49394,80,HTTP,684,,231,sending data,0
3865,2024-11-19 05:03:03,smart fridge,233.252.3.62,123.44.222.27,11800,47962,UDP,1253,,1127,receiving data,1
3866,2024-11-11 15:33:34,smart camera,172.19.137.123,87.160.246.142,27783,4250,TCP,1488,SYN,663,receiving data,0
3867,2024-11-28 13:40:22,smart plug,172.16.40.56,172.18.242.194,9581,27272,UDP,825,,637,receiving data,1
3868,2024-11-09 11:27:59,smart led light,10.234.184,53.19.104.17,30532,8080,HTTP,1376,,1133,sending data,1
3869,2024-11-09 11:18:13,smart plug,234.124.205.19,173.42.82.99,24569,22647,TCP,785,ACK,333,receiving data,0
3870,2024-11-05 17:25:28,smart doorbell,172.16.177.36,10.156.33,56773,80,HTTP,473,,109,sending data,1
3871,2024-11-15 22:59:53,smart thermostat,172.19.173.162,238.34.179.118,64297,5630,TCP,985,ACK,520,sending data,0
3872,2024-11-16 16:24:12,smart led light,172.19.216.169,172.18.30.166,12544,17315,UDP,332,,311,sending data,1
3873,2024-11-23 11:17:47,smart speaker,34.3.183.159,172.17.158.162,55241,80,HTTP,1344,,1183,sending data,0
3874,2024-11-20 05:47:37,smart doorbell,172.16.43.237,172.31.195.254,62025,80,HTTP,445,,243,sending data,0
3875,2024-11-26 08:50:11,smart thermostat,1.56.73.158,172.31.18.157,26514,45589,TCP,407,SYN,400,receiving data,1
3876,2024-11-26 01:40:37,smart doorbell,54.32.143.136,172.17.210.84,29399,27427,UDP,960,,535,receiving data,0
3877,2024-11-05 06:05:34,smart alarm system,172.31.38.62,172.18.77.75,39439,35712,TCP,71,RST,53,receiving data,1
3878,2024-11-27 12:37:59,smart plug,188.79.102.145,132.186.248.163,63203,80,HTTP,454,,291,receiving data,0
3879,2024-11-18 03:19:08,smart speaker,172.31.8.40,29.215.89.94,15938,38909,TCP,1311,"SYN,ACK",383,idle,0
3880,2024-11-18 14:01:23,smart plug,244.229.57.226,172.19.225.133,53790,32527,TCP,1344,SYN,752,receiving data,1
3881,2024-11-06 03:38:54,smart doorbell,172.17.74.48,169.107.208.255,15071,8080,HTTP,243,,46,idle,1
3882,2024-11-07 03:23:51,smart led light,172.17.121.249,172.17.144.108,44976,80,HTTP,1261,,279,idle,1
3883,2024-12-01 09:36:29,smart TV,48.118.218.42,172.17.225.140,56611,28832,UDP,624,,84,receiving data,1
3884,2024-11-07 20:46:37,smart plug,156.12.185.186,41.52.130.51,22823,29770,TCP,1171,SYN,1118,idle,1
3885,2024-11-06 23:06:32,smart plug,192.168.193.213,10.130.112,16300,443,HTTP,459,,55,receiving data,0
3886,2024-11-05 10:07:06,smart camera,172.17.41.76,172.19.21.69,36190,8080,HTTP,1240,,1062,idle,1
3887,2024-11-18 23:49:18,smart speaker,53.141.216.57,184.161.46.43,29644,64312,UDP,1137,,262,receiving data,1
3888,2024-11-10 20:40:21,smart alarm system,172.16.119.54,209.43.118.201,6040,8080,HTTP,82,,82,sending data,0
3889,2024-11-15 10:57:09,smart led light,8.159.127.125,192.168.97.81,65068,443,HTTP,1081,,336,receiving data,0
3890,2024-11-26 09:25:43,smart doorbell,172.31.218.85,172.31.155.88,64001,59321,TCP,753,SYN,538,sending data,1
3891,2024-11-30 20:36:18,smart TV,192.168.57.136,245.28.172.252,6371,8080,HTTP,82,,18,receiving data,1
3892,2024-11-27 15:14:25,smart doorbell,172.17.201.128,172.19.52.181,23133,25546,UDP,1444,,981,idle,1
3893,2024-12-04 23:34:39,smart TV,230.138.209.190,172.17.146.189,48047,8080,HTTP,1325,,674,sending data,0
3894,2024-11-24 11:46:17,smart camera,128.133.195.160,137.221.63.116,12354,24886,TCP,1078,"SYN,ACK",45,receiving data,1
3895,2024-11-28 02:53:25,smart doorbell,6.217.1.4,192.168.234.1,16635,33288,TCP,1426,FIN,1206,idle,1
3896,2024-12-03 05:57:34,smart TV,172.20.225.40,172.16.153.35,54007,10573,UDP,1473,,852,receiving data,1
3897,2024-11-24 06:18:36,smart camera,25.68.215.113,172.16.114.218,41817,8080,HTTP,1358,,1048,receiving data,0
3898,2024-11-16 23:34:25,smart led light,93.255.54.220,172.19.146.47,22844,53285,TCP,1263,ACK,931,sending data,0
3899,2024-12-04 05:55:55,smart plug,236.128.57.0,25.4.30.176,52051,56934,TCP,163,ACK,144,idle,1
3900,2024-11-18 04:19:55,smart TV,172.109.44.103,10.241.135,3942,33331,TCP,561,RST,463,idle,1
3901,2024-11-25 19:55:26,smart plug,172.31.114.186,113.245.67.128,12055,58799,UDP,338,,316,receiving data,1
3902,2024-12-04 13:44:06,smart fridge,198.199.17.58,139.100.119.176,15430,24367,TCP,431,"SYN,ACK",265,sending data,1
3903,2024-11-19 22:46:37,smart camera,192.168.193.41,127.221.174.10,16199,443,HTTP,397,,254,receiving data,0
3904,2024-11-13 08:26:45,smart TV,124.46.231.201,171.180.105.140,15572,443,HTTP,1460,,1336,idle,1
3905,2024-12-05 15:30:13,smart camera,205.135.61.28,172.20.29.97,58493,6537,TCP,774,"SYN,ACK",602,idle,1
3906,2024-11-28 09:51:27,smart fridge,10.1.76,172.16.71.204,18912,42263,TCP,1314,"SYN,ACK",1201,idle,1
3907,2024-11-05 15:37:53,smart camera,66.6.197.52,172.31.71.209,9688,15768,TCP,1067,"SYN,ACK",451,idle,0
3908,2024-11-25 11:24:18,smart thermostat,172.20.52.60,172.18.35.239,47711,52579,TCP,1428,"SYN,ACK",1012,receiving data,1
3909,2024-11-20 16:08:59,smart plug,168.154.18.147,172.16.233.67,52609,14433,TCP,322,RST,135,sending data,0
3910,2024-11-30 23:17:27,smart fridge,192.168.155.127,192.168.86.80,14793,3479,TCP,569,RST,397,idle,1
3911,2024-12-01 21:23:54,smart camera,104.38.52.195,10.8.205,5852,2738,UDP,1183,,869,sending data,1
3912,2024-11-13 10:23:42,smart doorbell,85.198.95.67,172.16.56.203,53389,443,HTTP,452,,124,receiving data,1
3913,2024-11-24 18:31:54,smart fridge,217.151.215.107,172.19.151.38,49250,80,HTTP,246,,158,sending data,1
3914,2024-11-11 05:15:39,smart alarm system,221.86.123.114,172.31.103.53,9428,48561,UDP,88,,45,sending data,1
3915,2024-11-18 04:10:37,smart camera,172.18.239.120,172.17.204.244,64275,3531,UDP,978,,525,sending data,0
3916,2024-11-07 11:03:10,smart fridge,172.17.49.171,172.19.195.66,33670,65190,TCP,319,FIN,216,sending data,0
3917,2024-11-22 14:20:26,smart led light,16.19.205.193,223.169.3.195,3385,20682,TCP,1394,RST,519,sending data,1
3918,2024-11-13 09:48:04,smart thermostat,1.28.133.141,60.239.72.42,49616,13345,TCP,1392,SYN,741,idle,1
3919,2024-11-16 09:04:58,smart speaker,93.31.147.125,191.249.79.78,2691,80,HTTP,1379,,270,receiving data,0
3920,2024-11-07 21:50:15,smart speaker,46.73.89.230,172.17.171.142,9846,80,HTTP,818,,405,idle,0
3921,2024-11-16 15:44:53,smart camera,7.130.81.175,73.234.41.180,11049,24299,TCP,134,RST,9,sending data,0
3922,2024-11-28 07:33:18,smart thermostat,192.168.255.83,49.125.171.243,3655,5839,TCP,555,SYN,144,sending data,1
3923,2024-11-12 01:55:51,smart doorbell,192.168.192.241,22.99.177.134,24649,80,HTTP,360,,356,sending data,1
3924,2024-11-28 10:43:31,smart alarm system,92.36.152.76,172.31.153.229,36040,4993,TCP,791,FIN,81,sending data,1
3925,2024-11-08 00:08:20,smart plug,245.6.22.165,172.17.41.122,9660,53494,UDP,218,,123,sending data,0
3926,2024-11-23 05:35:54,smart fridge,172.20.34.87,225.77.55.203,13028,443,HTTP,664,,154,receiving data,0
3927,2024-11-25 04:48:06,smart alarm system,172.16.255.72,172.18.232.73,41166,80,HTTP,196,,77,receiving data,1
3928,2024-11-27 12:31:19,smart alarm system,10.54.226,51.43.25.111,38666,49855,TCP,234,SYN,175,idle,0
3929,2024-11-15 11:14:32,smart speaker,192.168.53.142,104.14.27.146,40849,8080,HTTP,495,,163,idle,1
3930,2024-11-21 12:52:37,smart doorbell,172.31.240.155,172.20.213.253,36663,11715,UDP,1408,,488,receiving data,1
3931,2024-11-30 23:54:52,smart camera,172.18.79.71,172.20.109.54,18053,50827,UDP,790,,481,sending data,0
3932,2024-11-30 21:14:26,smart alarm system,172.16.64.219,137.120.204.85,1087,8080,HTTP,1474,,1060,sending data,1
3933,2024-11-20 19:17:12,smart led light,172.20.97.5,10.204.20,47542,52329,TCP,809,FIN,747,receiving data,1
3934,2024-11-25 16:53:11,smart fridge,172.19.141.85,126.105.186.123,40127,61370,TCP,358,ACK,281,idle,1
3935,2024-11-24 04:48:46,smart fridge,75.244.255.52,124.254.220.144,34359,7878,TCP,177,ACK,71,receiving data,0
3936,2024-11-19 08:49:07,smart TV,172.20.224.227,172.17.43.71,56665,37576,UDP,148,,87,idle,1
3937,2024-11-24 10:23:09,smart plug,146.99.211.40,30.13.21.65,22155,80,HTTP,403,,151,idle,0
3938,2024-12-05 12:12:43,smart doorbell,195.235.60.236,172.19.185.6,15876,443,HTTP,626,,217,idle,0
3939,2024-11-11 04:44:45,smart fridge,172.31.150.104,63.221.180.46,35760,80,HTTP,1134,,989,sending data,1
3940,2024-12-05 00:23:27,smart led light,172.17.12.87,172.17.217.169,8841,4565,TCP,306,ACK,216,receiving data,0
3941,2024-12-04 09:30:36,smart led light,219.126.47.188,162.207.58.113,29248,61841,UDP,1235,,789,sending data,0
3942,2024-11-08 06:12:46,smart led light,172.17.232.77,208.40.142.155,17801,9644,TCP,1242,SYN,427,idle,0
3943,2024-11-27 04:59:03,smart fridge,10.39.139,172.31.119.40,23388,17302,UDP,693,,264,idle,1
3944,2024-11-26 21:43:27,smart speaker,3.174.42.234,62.32.114.29,24433,27488,TCP,288,ACK,251,idle,0
3945,2024-11-16 08:46:05,smart TV,248.8.227.128,10.247.154,62527,20832,TCP,1145,ACK,743,idle,1
3946,2024-11-18 10:35:40,smart fridge,198.55.171.141,124.184.166.145,51825,62003,TCP,243,ACK,161,receiving data,1
3947,2024-12-01 18:32:23,smart doorbell,28.47.224.52,251.28.245.255,39080,25863,UDP,698,,462,receiving data,0
3948,2024-11-07 20:24:07,smart speaker,172.18.77.23,172.19.207.230,41877,8080,HTTP,179,,38,sending data,0
3949,2024-11-23 23:39:37,smart camera,172.19.30.251,24.38.90.110,3194,443,HTTP,1448,,760,receiving data,1
3950,2024-11-12 18:36:03,smart speaker,78.246.182.209,37.147.85.155,24496,80,HTTP,126,,25,receiving data,0
3951,2024-12-05 00:04:15,smart doorbell,196.74.163.79,172.31.193.0,64000,15174,UDP,1271,,479,receiving data,1
3952,2024-11-12 10:47:45,smart speaker,217.87.86.2,172.31.151.196,62388,58523,UDP,648,,24,receiving data,0
3953,2024-11-21 06:28:49,smart fridge,172.31.45.188,6.41.118.231,61852,443,HTTP,303,,213,idle,0
3954,2024-11-23 23:21:48,smart fridge,172.31.222.243,183.42.200.251,3834,443,HTTP,624,,588,sending data,0
3955,2024-11-16 17:19:03,smart fridge,172.17.42.72,172.16.46.248,61278,10811,UDP,877,,756,receiving data,0
3956,2024-11-25 14:44:08,smart thermostat,50.220.224.104,100.166.239.159,31419,80,HTTP,401,,212,receiving data,0
3957,2024-11-15 10:14:03,smart fridge,192.168.254.203,172.18.128.49,48390,80,HTTP,1141,,845,sending data,1
3958,2024-11-20 14:10:59,smart fridge,27.134.80.64,155.180.53.41,34627,26714,TCP,1159,"SYN,ACK",918,idle,1
3959,2024-11-24 19:35:31,smart doorbell,172.17.212.176,204.69.118.169,39966,443,HTTP,1314,,240,receiving data,1
3960,2024-12-01 01:22:49,smart camera,214.207.149.171,35.72.168.58,48811,443,HTTP,1066,,194,sending data,0
3961,2024-11-08 16:17:57,smart led light,172.31.53.44,20.157.14.143,29943,8080,HTTP,1286,,811,idle,0
3962,2024-11-15 07:07:52,smart speaker,172.31.173.6,18.108.95.191,18785,80,HTTP,901,,636,idle,0
3963,2024-12-04 09:37:48,smart alarm system,172.31.80.77,172.17.83.199,13826,39184,TCP,1315,FIN,204,receiving data,1
3964,2024-11-17 07:24:59,smart led light,172.16.46.179,175.125.109.196,54618,443,HTTP,818,,448,sending data,0
3965,2024-11-05 15:51:15,smart doorbell,172.16.239.250,172.20.237.83,17038,10253,UDP,1319,,522,receiving data,1
3966,2024-11-11 11:55:42,smart speaker,172.17.231.181,181.72.155.168,48532,8080,HTTP,953,,125,receiving data,0
3967,2024-11-15 08:04:58,smart TV,172.20.105.22,252.185.247.208,59140,46382,UDP,1106,,262,idle,0
3968,2024-11-05 11:33:30,smart led light,231.147.241.193,168.89.91.33,10280,8080,HTTP,1468,,531,sending data,1
3969,2024-11-11 22:47:35,smart led light,228.18.177.99,192.168.51.170,4273,9008,UDP,424,,97,idle,0
3970,2024-11-15 14:50:28,smart plug,172.20.161.235,172.18.174.185,35432,29723,UDP,1331,,47,receiving data,1
3971,2024-12-02 04:13:53,smart speaker,201.143.178.253,172.20.80.172,28545,56425,UDP,863,,19,sending data,0
3972,2024-11-06 14:55:51,smart fridge,172.20.194.94,203.252.112.200,58295,49473,TCP,1052,RST,723,idle,0
3973,2024-11-09 16:20:58,smart TV,133.198.2.67,92.63.134.154,25269,56158,UDP,746,,22,sending data,1
3974,2024-11-23 01:48:35,smart fridge,250.204.37.145,32.75.85.178,56945,14814,TCP,475,SYN,229,idle,0
3975,2024-12-02 06:33:50,smart led light,172.18.229.119,244.175.49.84,49791,17642,TCP,473,"SYN,ACK",117,receiving data,1
